id,year,sport,medal,code,country,host
31666,1924,biathlon,gold,SUI,Switzerland,FALSE
31666,1924,biathlon,silver,FIN,Finland,FALSE
31666,1924,biathlon,bronze,FRA,France,TRUE
31688,1924,bobsleigh,gold,SUI,Switzerland,FALSE
31688,1924,bobsleigh,silver,GBR,GreatBritain,FALSE
31688,1924,bobsleigh,bronze,BEL,Belgium,FALSE
31872,1924,crosscountry,gold,NOR,Norway,FALSE
31872,1924,crosscountry,silver,NOR,Norway,FALSE
31872,1924,crosscountry,bronze,FIN,Finland,FALSE
31872,1924,crosscountry,gold,NOR,Norway,FALSE
31872,1924,crosscountry,silver,NOR,Norway,FALSE
31872,1924,crosscountry,bronze,NOR,Norway,FALSE
31759,1924,figureskating,gold,SWE,Sweden,FALSE
31759,1924,figureskating,silver,AUT,Austria,FALSE
31759,1924,figureskating,bronze,SUI,Switzerland,FALSE
31759,1924,figureskating,gold,AUT,Austria,FALSE
31759,1924,figureskating,silver,FIN,Finland,FALSE
31759,1924,figureskating,bronze,FRA,France,TRUE
31759,1924,figureskating,gold,AUT,Austria,FALSE
31759,1924,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1924,figureskating,bronze,GBR,GreatBritain,FALSE
31910,1924,icehockey,gold,CAN,Canada,FALSE
31910,1924,icehockey,silver,USA,UnitedStatesofAmerica,FALSE
31910,1924,icehockey,bronze,GBR,GreatBritain,FALSE
31911,1924,nordiccombined,gold,NOR,Norway,FALSE
31911,1924,nordiccombined,silver,NOR,Norway,FALSE
31911,1924,nordiccombined,bronze,NOR,Norway,FALSE
32498,1924,skijumping,gold,NOR,Norway,FALSE
32498,1924,skijumping,silver,NOR,Norway,FALSE
32498,1924,skijumping,bronze,USA,UnitedStatesofAmerica,FALSE
31853,1924,speedskating,gold,FIN,Finland,FALSE
31853,1924,speedskating,silver,NOR,Norway,FALSE
31853,1924,speedskating,bronze,FIN,Finland,FALSE
31853,1924,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1924,speedskating,silver,NOR,Norway,FALSE
31853,1924,speedskating,bronze,FIN,Finland,FALSE
31853,1924,speedskating,gold,FIN,Finland,FALSE
31853,1924,speedskating,silver,NOR,Norway,FALSE
31853,1924,speedskating,bronze,NOR,Norway,FALSE
31853,1924,speedskating,gold,FIN,Finland,FALSE
31853,1924,speedskating,silver,FIN,Finland,FALSE
31853,1924,speedskating,bronze,NOR,Norway,FALSE
31853,1924,speedskating,gold,FIN,Finland,FALSE
31853,1924,speedskating,silver,FIN,Finland,FALSE
31853,1924,speedskating,bronze,NOR,Norway,FALSE
31704,1924,curling,gold,GBR,GreatBritain,FALSE
31704,1924,curling,silver,SWE,Sweden,FALSE
31704,1924,curling,bronze,FRA,France,TRUE
31688,1928,bobsleigh,gold,USA,UnitedStatesofAmerica,FALSE
31688,1928,bobsleigh,silver,USA,UnitedStatesofAmerica,FALSE
31688,1928,bobsleigh,bronze,GER,Germany,FALSE
31872,1928,crosscountry,gold,NOR,Norway,FALSE
31872,1928,crosscountry,silver,NOR,Norway,FALSE
31872,1928,crosscountry,bronze,NOR,Norway,FALSE
31872,1928,crosscountry,gold,SWE,Sweden,FALSE
31872,1928,crosscountry,silver,SWE,Sweden,FALSE
31872,1928,crosscountry,bronze,SWE,Sweden,FALSE
31759,1928,figureskating,gold,SWE,Sweden,FALSE
31759,1928,figureskating,silver,AUT,Austria,FALSE
31759,1928,figureskating,bronze,BEL,Belgium,FALSE
31759,1928,figureskating,gold,FRA,France,FALSE
31759,1928,figureskating,silver,AUT,Austria,FALSE
31759,1928,figureskating,bronze,AUT,Austria,FALSE
31759,1928,figureskating,gold,NOR,Norway,FALSE
31759,1928,figureskating,silver,AUT,Austria,FALSE
31759,1928,figureskating,bronze,USA,UnitedStatesofAmerica,FALSE
31910,1928,icehockey,gold,CAN,Canada,FALSE
31910,1928,icehockey,silver,SWE,Sweden,FALSE
31910,1928,icehockey,bronze,SUI,Switzerland,TRUE
31911,1928,nordiccombined,gold,NOR,Norway,FALSE
31911,1928,nordiccombined,silver,NOR,Norway,FALSE
31911,1928,nordiccombined,bronze,NOR,Norway,FALSE
32498,1928,skijumping,gold,NOR,Norway,FALSE
32498,1928,skijumping,silver,NOR,Norway,FALSE
32498,1928,skijumping,bronze,TCH,Czechoslovakia,FALSE
31853,1928,speedskating,gold,FIN,Finland,FALSE
31853,1928,speedskating,silver,NOR,Norway,FALSE
31853,1928,speedskating,bronze,USA,UnitedStatesofAmerica,FALSE
31853,1928,speedskating,gold,FIN,Finland,FALSE
31853,1928,speedskating,silver,NOR,Norway,FALSE
31853,1928,speedskating,bronze,NOR,Norway,FALSE
31853,1928,speedskating,gold,NOR,Norway,FALSE
31853,1928,speedskating,silver,FIN,Finland,FALSE
31853,1928,speedskating,bronze,NOR,Norway,FALSE
31698,1928,skeleton,gold,USA,UnitedStatesofAmerica,FALSE
31698,1928,skeleton,silver,USA,UnitedStatesofAmerica,FALSE
31698,1928,skeleton,bronze,GBR,GreatBritain,FALSE
31688,1932,bobsleigh,gold,USA,UnitedStatesofAmerica,TRUE
31688,1932,bobsleigh,silver,SUI,Switzerland,FALSE
31688,1932,bobsleigh,bronze,USA,UnitedStatesofAmerica,TRUE
31688,1932,bobsleigh,gold,USA,UnitedStatesofAmerica,TRUE
31688,1932,bobsleigh,silver,USA,UnitedStatesofAmerica,TRUE
31688,1932,bobsleigh,bronze,GER,Germany,FALSE
31872,1932,crosscountry,gold,SWE,Sweden,FALSE
31872,1932,crosscountry,silver,SWE,Sweden,FALSE
31872,1932,crosscountry,bronze,FIN,Finland,FALSE
31872,1932,crosscountry,gold,FIN,Finland,FALSE
31872,1932,crosscountry,silver,FIN,Finland,FALSE
31872,1932,crosscountry,bronze,NOR,Norway,FALSE
31759,1932,figureskating,gold,AUT,Austria,FALSE
31759,1932,figureskating,silver,SWE,Sweden,FALSE
31759,1932,figureskating,bronze,CAN,Canada,FALSE
31759,1932,figureskating,gold,FRA,France,FALSE
31759,1932,figureskating,silver,USA,UnitedStatesofAmerica,TRUE
31759,1932,figureskating,bronze,HUN,Hungary,FALSE
31759,1932,figureskating,gold,NOR,Norway,FALSE
31759,1932,figureskating,silver,AUT,Austria,FALSE
31759,1932,figureskating,bronze,USA,UnitedStatesofAmerica,TRUE
31910,1932,icehockey,gold,CAN,Canada,FALSE
31910,1932,icehockey,silver,USA,UnitedStatesofAmerica,TRUE
31910,1932,icehockey,bronze,GER,Germany,FALSE
31911,1932,nordiccombined,gold,NOR,Norway,FALSE
31911,1932,nordiccombined,silver,NOR,Norway,FALSE
31911,1932,nordiccombined,bronze,NOR,Norway,FALSE
32498,1932,skijumping,gold,NOR,Norway,FALSE
32498,1932,skijumping,silver,NOR,Norway,FALSE
32498,1932,skijumping,bronze,NOR,Norway,FALSE
31853,1932,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,1932,speedskating,silver,NOR,Norway,FALSE
31853,1932,speedskating,bronze,CAN,Canada,FALSE
31853,1932,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,1932,speedskating,silver,CAN,Canada,FALSE
31853,1932,speedskating,bronze,CAN,Canada,FALSE
31853,1932,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,1932,speedskating,silver,USA,UnitedStatesofAmerica,TRUE
31853,1932,speedskating,bronze,CAN,Canada,FALSE
31853,1932,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,1932,speedskating,silver,NOR,Norway,FALSE
31853,1932,speedskating,bronze,CAN,Canada,FALSE
31688,1936,bobsleigh,gold,USA,UnitedStatesofAmerica,FALSE
31688,1936,bobsleigh,silver,SUI,Switzerland,FALSE
31688,1936,bobsleigh,bronze,USA,UnitedStatesofAmerica,FALSE
31688,1936,bobsleigh,gold,SUI,Switzerland,FALSE
31688,1936,bobsleigh,silver,SUI,Switzerland,FALSE
31688,1936,bobsleigh,bronze,GBR,GreatBritain,FALSE
31872,1936,crosscountry,gold,SWE,Sweden,FALSE
31872,1936,crosscountry,silver,NOR,Norway,FALSE
31872,1936,crosscountry,bronze,FIN,Finland,FALSE
31872,1936,crosscountry,gold,SWE,Sweden,FALSE
31872,1936,crosscountry,silver,SWE,Sweden,FALSE
31872,1936,crosscountry,bronze,SWE,Sweden,FALSE
31872,1936,crosscountry,gold,FIN,Finland,FALSE
31872,1936,crosscountry,silver,NOR,Norway,FALSE
31872,1936,crosscountry,bronze,SWE,Sweden,FALSE
31759,1936,figureskating,gold,AUT,Austria,FALSE
31759,1936,figureskating,silver,GER,Germany,TRUE
31759,1936,figureskating,bronze,AUT,Austria,FALSE
31759,1936,figureskating,gold,GER,Germany,TRUE
31759,1936,figureskating,silver,AUT,Austria,FALSE
31759,1936,figureskating,bronze,HUN,Hungary,FALSE
31759,1936,figureskating,gold,NOR,Norway,FALSE
31759,1936,figureskating,silver,GBR,GreatBritain,FALSE
31759,1936,figureskating,bronze,SWE,Sweden,FALSE
31910,1936,icehockey,gold,GBR,GreatBritain,FALSE
31910,1936,icehockey,silver,CAN,Canada,FALSE
31910,1936,icehockey,bronze,USA,UnitedStatesofAmerica,FALSE
31911,1936,nordiccombined,gold,NOR,Norway,FALSE
31911,1936,nordiccombined,silver,NOR,Norway,FALSE
31911,1936,nordiccombined,bronze,NOR,Norway,FALSE
32498,1936,skijumping,gold,NOR,Norway,FALSE
32498,1936,skijumping,silver,SWE,Sweden,FALSE
32498,1936,skijumping,bronze,NOR,Norway,FALSE
31853,1936,speedskating,gold,NOR,Norway,FALSE
31853,1936,speedskating,silver,NOR,Norway,FALSE
31853,1936,speedskating,bronze,USA,UnitedStatesofAmerica,FALSE
31853,1936,speedskating,gold,NOR,Norway,FALSE
31853,1936,speedskating,silver,NOR,Norway,FALSE
31853,1936,speedskating,bronze,FIN,Finland,FALSE
31853,1936,speedskating,gold,NOR,Norway,FALSE
31853,1936,speedskating,silver,FIN,Finland,FALSE
31853,1936,speedskating,bronze,FIN,Finland,FALSE
31853,1936,speedskating,gold,NOR,Norway,FALSE
31853,1936,speedskating,silver,FIN,Finland,FALSE
31853,1936,speedskating,bronze,AUT,Austria,FALSE
58171,1936,alpineskiing,gold,GER,Germany,TRUE
58171,1936,alpineskiing,silver,GER,Germany,TRUE
58171,1936,alpineskiing,bronze,FRA,France,FALSE
58171,1936,alpineskiing,gold,GER,Germany,TRUE
58171,1936,alpineskiing,silver,GER,Germany,TRUE
58171,1936,alpineskiing,bronze,NOR,Norway,FALSE
31688,1948,bobsleigh,gold,SUI,Switzerland,TRUE
31688,1948,bobsleigh,silver,SUI,Switzerland,TRUE
31688,1948,bobsleigh,bronze,USA,UnitedStatesofAmerica,FALSE
31688,1948,bobsleigh,gold,USA,UnitedStatesofAmerica,FALSE
31688,1948,bobsleigh,silver,BEL,Belgium,FALSE
31688,1948,bobsleigh,bronze,USA,UnitedStatesofAmerica,FALSE
31872,1948,crosscountry,gold,SWE,Sweden,FALSE
31872,1948,crosscountry,silver,SWE,Sweden,FALSE
31872,1948,crosscountry,bronze,SWE,Sweden,FALSE
31872,1948,crosscountry,gold,SWE,Sweden,FALSE
31872,1948,crosscountry,silver,SWE,Sweden,FALSE
31872,1948,crosscountry,bronze,FIN,Finland,FALSE
31872,1948,crosscountry,gold,SWE,Sweden,FALSE
31872,1948,crosscountry,silver,FIN,Finland,FALSE
31872,1948,crosscountry,bronze,NOR,Norway,FALSE
31759,1948,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,1948,figureskating,silver,SUI,Switzerland,TRUE
31759,1948,figureskating,bronze,AUT,Austria,FALSE
31759,1948,figureskating,gold,BEL,Belgium,FALSE
31759,1948,figureskating,silver,HUN,Hungary,FALSE
31759,1948,figureskating,bronze,CAN,Canada,FALSE
31759,1948,figureskating,gold,CAN,Canada,FALSE
31759,1948,figureskating,silver,AUT,Austria,FALSE
31759,1948,figureskating,bronze,GBR,GreatBritain,FALSE
31910,1948,icehockey,gold,CAN,Canada,FALSE
31910,1948,icehockey,silver,TCH,Czechoslovakia,FALSE
31910,1948,icehockey,bronze,SUI,Switzerland,TRUE
31911,1948,nordiccombined,gold,FIN,Finland,FALSE
31911,1948,nordiccombined,silver,FIN,Finland,FALSE
31911,1948,nordiccombined,bronze,SWE,Sweden,FALSE
32498,1948,skijumping,gold,NOR,Norway,FALSE
32498,1948,skijumping,silver,NOR,Norway,FALSE
32498,1948,skijumping,bronze,NOR,Norway,FALSE
31853,1948,speedskating,gold,NOR,Norway,FALSE
31853,1948,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,1948,speedskating,bronze,NOR,Norway,FALSE
31853,1948,speedskating,gold,NOR,Norway,FALSE
31853,1948,speedskating,silver,SWE,Sweden,FALSE
31853,1948,speedskating,bronze,NOR,Norway,FALSE
31853,1948,speedskating,gold,NOR,Norway,FALSE
31853,1948,speedskating,silver,NOR,Norway,FALSE
31853,1948,speedskating,bronze,SWE,Sweden,FALSE
31853,1948,speedskating,gold,SWE,Sweden,FALSE
31853,1948,speedskating,silver,FIN,Finland,FALSE
31853,1948,speedskating,bronze,FIN,Finland,FALSE
58171,1948,alpineskiing,gold,FRA,France,FALSE
58171,1948,alpineskiing,silver,SUI,Switzerland,TRUE
58171,1948,alpineskiing,bronze,FRA,France,FALSE
58171,1948,alpineskiing,gold,FRA,France,FALSE
58171,1948,alpineskiing,silver,AUT,Austria,FALSE
58171,1948,alpineskiing,bronze,SUI,Switzerland,TRUE
58171,1948,alpineskiing,gold,SUI,Switzerland,TRUE
58171,1948,alpineskiing,silver,FRA,France,FALSE
58171,1948,alpineskiing,bronze,FRA,France,FALSE
58171,1948,alpineskiing,gold,AUT,Austria,FALSE
58171,1948,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,1948,alpineskiing,bronze,AUT,Austria,FALSE
58171,1948,alpineskiing,gold,SUI,Switzerland,TRUE
58171,1948,alpineskiing,silver,AUT,Austria,FALSE
58171,1948,alpineskiing,bronze,AUT,Austria,FALSE
58171,1948,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,1948,alpineskiing,silver,SUI,Switzerland,TRUE
58171,1948,alpineskiing,bronze,AUT,Austria,FALSE
31698,1948,skeleton,gold,ITA,Italy,FALSE
31698,1948,skeleton,silver,USA,UnitedStatesofAmerica,FALSE
31698,1948,skeleton,bronze,GBR,GreatBritain,FALSE
31688,1952,bobsleigh,gold,GER,FederalRepublicofGermany(1950-1990),FALSE
31688,1952,bobsleigh,silver,USA,UnitedStatesofAmerica,FALSE
31688,1952,bobsleigh,bronze,SUI,Switzerland,FALSE
31688,1952,bobsleigh,gold,GER,FederalRepublicofGermany(1950-1990),FALSE
31688,1952,bobsleigh,silver,USA,UnitedStatesofAmerica,FALSE
31688,1952,bobsleigh,bronze,SUI,Switzerland,FALSE
31872,1952,crosscountry,gold,NOR,Norway,TRUE
31872,1952,crosscountry,silver,FIN,Finland,FALSE
31872,1952,crosscountry,bronze,FIN,Finland,FALSE
31872,1952,crosscountry,gold,FIN,Finland,FALSE
31872,1952,crosscountry,silver,FIN,Finland,FALSE
31872,1952,crosscountry,bronze,NOR,Norway,TRUE
31872,1952,crosscountry,gold,FIN,Finland,FALSE
31872,1952,crosscountry,silver,NOR,Norway,TRUE
31872,1952,crosscountry,bronze,SWE,Sweden,FALSE
31872,1952,crosscountry,gold,FIN,Finland,FALSE
31872,1952,crosscountry,silver,FIN,Finland,FALSE
31872,1952,crosscountry,bronze,FIN,Finland,FALSE
31759,1952,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,1952,figureskating,silver,AUT,Austria,FALSE
31759,1952,figureskating,bronze,USA,UnitedStatesofAmerica,FALSE
31759,1952,figureskating,gold,GER,Germany,FALSE
31759,1952,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1952,figureskating,bronze,HUN,Hungary,FALSE
31759,1952,figureskating,gold,GBR,GreatBritain,FALSE
31759,1952,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1952,figureskating,bronze,FRA,France,FALSE
31910,1952,icehockey,gold,CAN,Canada,FALSE
31910,1952,icehockey,silver,USA,UnitedStatesofAmerica,FALSE
31910,1952,icehockey,bronze,SWE,Sweden,FALSE
31911,1952,nordiccombined,gold,NOR,Norway,TRUE
31911,1952,nordiccombined,silver,FIN,Finland,FALSE
31911,1952,nordiccombined,bronze,NOR,Norway,TRUE
32498,1952,skijumping,gold,NOR,Norway,TRUE
32498,1952,skijumping,silver,NOR,Norway,TRUE
32498,1952,skijumping,bronze,SWE,Sweden,FALSE
31853,1952,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1952,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,1952,speedskating,bronze,NOR,Norway,TRUE
31853,1952,speedskating,gold,NOR,Norway,TRUE
31853,1952,speedskating,silver,NED,Netherlands,FALSE
31853,1952,speedskating,bronze,NOR,Norway,TRUE
31853,1952,speedskating,gold,NOR,Norway,TRUE
31853,1952,speedskating,silver,NED,Netherlands,FALSE
31853,1952,speedskating,bronze,NOR,Norway,TRUE
31853,1952,speedskating,gold,NOR,Norway,TRUE
31853,1952,speedskating,silver,NED,Netherlands,FALSE
31853,1952,speedskating,bronze,SWE,Sweden,FALSE
58171,1952,alpineskiing,gold,ITA,Italy,FALSE
58171,1952,alpineskiing,silver,AUT,Austria,FALSE
58171,1952,alpineskiing,bronze,AUT,Austria,FALSE
58171,1952,alpineskiing,gold,AUT,Austria,FALSE
58171,1952,alpineskiing,silver,NOR,Norway,TRUE
58171,1952,alpineskiing,bronze,NOR,Norway,TRUE
58171,1952,alpineskiing,gold,NOR,Norway,TRUE
58171,1952,alpineskiing,silver,AUT,Austria,FALSE
58171,1952,alpineskiing,bronze,AUT,Austria,FALSE
58171,1952,alpineskiing,gold,AUT,Austria,FALSE
58171,1952,alpineskiing,silver,GER,Germany,FALSE
58171,1952,alpineskiing,bronze,ITA,Italy,FALSE
58171,1952,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,1952,alpineskiing,silver,GER,Germany,FALSE
58171,1952,alpineskiing,bronze,GER,Germany,FALSE
58171,1952,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,1952,alpineskiing,silver,AUT,Austria,FALSE
58171,1952,alpineskiing,bronze,GER,Germany,FALSE
31688,1956,bobsleigh,gold,ITA,Italy,TRUE
31688,1956,bobsleigh,silver,ITA,Italy,TRUE
31688,1956,bobsleigh,bronze,SUI,Switzerland,FALSE
31688,1956,bobsleigh,gold,SUI,Switzerland,FALSE
31688,1956,bobsleigh,silver,ITA,Italy,TRUE
31688,1956,bobsleigh,bronze,USA,UnitedStatesofAmerica,FALSE
31872,1956,crosscountry,gold,NOR,Norway,FALSE
31872,1956,crosscountry,silver,SWE,Sweden,FALSE
31872,1956,crosscountry,bronze,URS,USSR,FALSE
31872,1956,crosscountry,gold,SWE,Sweden,FALSE
31872,1956,crosscountry,silver,FIN,Finland,FALSE
31872,1956,crosscountry,bronze,URS,USSR,FALSE
31872,1956,crosscountry,gold,URS,USSR,FALSE
31872,1956,crosscountry,silver,FIN,Finland,FALSE
31872,1956,crosscountry,bronze,SWE,Sweden,FALSE
31872,1956,crosscountry,gold,FIN,Finland,FALSE
31872,1956,crosscountry,silver,SWE,Sweden,FALSE
31872,1956,crosscountry,bronze,URS,USSR,FALSE
31872,1956,crosscountry,gold,URS,USSR,FALSE
31872,1956,crosscountry,silver,URS,USSR,FALSE
31872,1956,crosscountry,bronze,SWE,Sweden,FALSE
31872,1956,crosscountry,gold,FIN,Finland,FALSE
31872,1956,crosscountry,silver,URS,USSR,FALSE
31872,1956,crosscountry,bronze,SWE,Sweden,FALSE
31759,1956,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,1956,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1956,figureskating,bronze,USA,UnitedStatesofAmerica,FALSE
31759,1956,figureskating,gold,AUT,Austria,FALSE
31759,1956,figureskating,silver,CAN,Canada,FALSE
31759,1956,figureskating,bronze,HUN,Hungary,FALSE
31759,1956,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,1956,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1956,figureskating,bronze,AUT,Austria,FALSE
31910,1956,icehockey,gold,URS,USSR,FALSE
31910,1956,icehockey,silver,USA,UnitedStatesofAmerica,FALSE
31910,1956,icehockey,bronze,CAN,Canada,FALSE
31911,1956,nordiccombined,gold,NOR,Norway,FALSE
31911,1956,nordiccombined,silver,SWE,Sweden,FALSE
31911,1956,nordiccombined,bronze,POL,Poland,FALSE
32498,1956,skijumping,gold,FIN,Finland,FALSE
